DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	3q23	3	142719589	NR	PLS1 - TRPC1	ENSG00000120756	ENSG00000144935		5925	4445	rs111326206-C	rs111326206	0	111326206	intron_variant	1	0.030000000000000027	7E-7	6.154901959985743		1.6129031	[1.33-1.96]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA				NR							chr6_128178230-I-?	chr6_128178230-I	0			1	0.06	8E-7	6.096910013008056		1.58	1.32-1.90	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	11p14.3	11	25863658	NR	LINC02699 - ANO3	ENSG00000254456	ENSG00000134343		81641	325184	rs184924771-C	rs184924771	0	184924771	intergenic_variant	1	0.010000000000000009	9E-7	6.045757490560675		2.564103	[1.75-3.7]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	10p13	10	13316583	NR	RBISP1 - SEPHS1	ENSG00000226209	ENSG00000086475		8136	845	rs113386487-T	rs113386487	0	113386487	intergenic_variant	1	0.020000000000000018	1E-6	6.0		2.1276596	[1.56-2.86]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	4q31.3	4	152986727	NR	FHDC1 - TRIM2	ENSG00000137460	ENSG00000109654		7056	165436	rs13137453-G	rs13137453	0	13137453	intergenic_variant	1	0.020000000000000018	1E-6	6.0		2.173913	[1.59-2.94]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	15q14	15	34104712	NR	PGBD4			ENSG00000182405			rs9972552-A	rs9972552	0	9972552	3_prime_UTR_variant	0	0.02	1E-6	6.0		2.18	1.59-2.98	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	7q11.21	7	63703764	NR	MIR4283-2 - CICP24	ENSG00000265214	ENSG00000271466		82595	64493	rs191852465-C	rs191852465	0	191852465	intergenic_variant	1	0.030000000000000027	1E-6	6.0		2.173913	[1.59-2.94]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA				NR							chr13_46256859-D-?	chr13_46256859-D	0			1	0.01	1E-6	6.0		2.27	1.63-3.16	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	4q35.2	4	187479383	NR	COPS3P1 - LINC02492	ENSG00000251643	ENSG00000250590		35085	53490	rs145440507-T	rs145440507	0	145440507	regulatory_region_variant	1	0.010000000000000009	1E-6	6.0		2.7027025	[1.82-4]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	1p36.21	1	14069324	NR	KAZN			ENSG00000189337			rs76347430-G	rs76347430	0	76347430	intron_variant	0	0.020000000000000018	1E-6	6.0		2.0	[1.52-2.63]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder	1,622 European ancestry attempters, 8,786 European ancestry nonattempters	NA	10p12.31	10	18666008	ARL5B	ARL5B			ENSG00000165997			rs45593736-A	rs45593736	0	45593736	intron_variant	0	0.02	3E-8	7.522878745280337		2.38	[1.75-3.23]	NR [8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008118	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	15q13.3	15	31522252	NR	OTUD7A			ENSG00000169918			rs76371172-G	rs76371172	0	76371172	intron_variant	0	0.020000000000000018	8E-7	6.096910013008056		1.6393442	[1.35-2]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	10p13	10	13316583	NR	RBISP1 - SEPHS1	ENSG00000226209	ENSG00000086475		8136	845	rs113386487-T	rs113386487	0	113386487	intergenic_variant	1	0.020000000000000018	2E-6	5.698970004336019		1.4925373	[1.27-1.79]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	9q33.3	9	126140627	NR	PBX3 - MVB12B	ENSG00000167081	ENSG00000196814		173250	186202	rs72756712-G	rs72756712	0	72756712	intron_variant	1	0.050000000000000044	3E-6	5.522878745280337		1.2820514	[1.16-1.43]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	13q34	13	113337508	NR	GRTP1			ENSG00000139835			rs9577511-G	rs9577511	0	9577511	intron_variant	0	0.13	6E-7	6.221848749616356		1.2048193	[1.12-1.3]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	2q31.1	2	169754519	NR	KLHL23			ENSG00000213160			rs62173322-G	rs62173322	0	62173322	intron_variant	0	0.13	8E-7	6.096910013008056		1.1904762	[1.11-1.28]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2021-12-15	34861974	Mullins N	2021-09-09	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34861974	Dissecting the Shared Genetic Architecture of Suicide Attempt, Psychiatric Disorders, and Known Risk Factors.	Suicide attempt	26,590 European ancestry cases, 492,022 European ancestry controls	NA	7q31.2	7	115380671		LINC01392 - POLR2DP2	ENSG00000233607	ENSG00000244565		149316	122696	rs62474683-A	rs62474683	0	62474683	intergenic_variant	1	0.5	8E-11	10.096910013008056		1.06513	[1.05-1.08]	Affymetrix, Illumina [7700000] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90091213	Genome-wide genotyping array
2021-12-15	34861974	Mullins N	2021-09-09	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/34861974	Dissecting the Shared Genetic Architecture of Suicide Attempt, Psychiatric Disorders, and Known Risk Factors.	Suicide attempt	26,590 European ancestry cases, 492,022 European ancestry controls	NA	6p22.2	6	26935806		GUSBP2			ENSG00000290474			rs71557378-T	rs71557378	0	71557378	intron_variant	0	0.896	1E-8	8.0		1.1023	[1.07-1.14]	Affymetrix, Illumina [7700000] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90091213	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	35,786 European ancestry cases, 779,392 European ancestry controls	NA	1p31.3	1	65995718		PDE4B			ENSG00000184588			rs2503185-A	rs2503185	0	2503185	intron_variant	0	0.53	3E-8	7.522878745280337		1.047	[1.03-1.06]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319675	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	35,786 European ancestry cases, 779,392 European ancestry controls	NA	6p22.2	6	26978908		LINC00240, LARRPM			ENSG00000224843, ENSG00000287966			rs35869525-T	rs35869525	0	35869525	intron_variant	0	0.1	2E-8	7.698970004336019		0.918	[0.89-0.95]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319675	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	35,786 European ancestry cases, 779,392 European ancestry controls	NA	14q22.3	14	56879705		OTX2-AS1			ENSG00000248550			rs850261-A	rs850261	0	850261	intron_variant	0	0.43	1E-8	8.0		1.049	[1.03-1.06]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319675	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	35,786 European ancestry cases, 779,392 European ancestry controls	NA	22q12.3	22	36657291		CACNG2			ENSG00000166862			rs2284000-C	rs2284000	0	2284000	intron_variant	0	0.72	2E-8	7.698970004336019		1.055	[1.04-1.07]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319675	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	4,805 African ancestry cases, 81,681 African ancestry controls, 2,009 East Asian ancestry cases, 24,646 East Asian ancestry controls, 35,786 European ancestry cases, 779,392 European ancestry controls, 1,271 Hispanic/Latino cases, 29,306 Hispanic/Latino controls	NA	1p34.1	1	44014421		SLC6A9			ENSG00000196517			rs3791129-A	rs3791129	0	3791129	intron_variant	0	0.66	1E-9	9.0		0.948	[0.93-0.97]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319676	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	4,805 African ancestry cases, 81,681 African ancestry controls, 2,009 East Asian ancestry cases, 24,646 East Asian ancestry controls, 35,786 European ancestry cases, 779,392 European ancestry controls, 1,271 Hispanic/Latino cases, 29,306 Hispanic/Latino controls	NA	3q26.31	3	173412029		NLGN1			ENSG00000169760			rs7649709-A	rs7649709	0	7649709	intron_variant	0	0.24	2E-8	7.698970004336019		1.054	[1.03-1.07]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319676	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	4,805 African ancestry cases, 81,681 African ancestry controls, 2,009 East Asian ancestry cases, 24,646 East Asian ancestry controls, 35,786 European ancestry cases, 779,392 European ancestry controls, 1,271 Hispanic/Latino cases, 29,306 Hispanic/Latino controls	NA	6p22.3	6	19306883		RPL21P61 - LNC-LBCS	ENSG00000217379	ENSG00000228412		162723	16545	rs62404522-T	rs62404522	0	62404522	intron_variant	1	0.86	2E-9	8.698970004336019		0.937	[0.92-0.96]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319676	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	4,805 African ancestry cases, 81,681 African ancestry controls, 2,009 East Asian ancestry cases, 24,646 East Asian ancestry controls, 35,786 European ancestry cases, 779,392 European ancestry controls, 1,271 Hispanic/Latino cases, 29,306 Hispanic/Latino controls	NA	7q31.2	7	115380671		LINC01392 - POLR2DP2	ENSG00000233607	ENSG00000244565		149316	122696	rs62474683-A	rs62474683	0	62474683	intergenic_variant	1	0.56	9E-12	11.045757490560675		1.054	[1.04-1.07]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319676	Genome-wide genotyping array
2024-02-26	37777856	Docherty AR	2023-10-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37777856	GWAS Meta-Analysis of Suicide Attempt: Identification of 12 Genome-Wide Significant Loci and Implication of Genetic Risks for Specific Health Factors.	Suicide attempt	4,805 African ancestry cases, 81,681 African ancestry controls, 2,009 East Asian ancestry cases, 24,646 East Asian ancestry controls, 35,786 European ancestry cases, 779,392 European ancestry controls, 1,271 Hispanic/Latino cases, 29,306 Hispanic/Latino controls	NA	11q23.2	11	113429107		DRD2			ENSG00000149295			rs7131627-A	rs7131627	0	7131627	intron_variant	0	0.55	6E-11	10.221848749616356		0.95	[0.93-0.97]	Affymetrix, Illumina [NR] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST90319676	Genome-wide genotyping array
